"Ebene";"EDV-Code";"Code";"Ebene Erl.";"Titel/Erläuterungstext"
4;"09323";"09.3.2.3";"001.001";"repair of equipment for sport, camping and open-air recreation"
3;"0933";"09.3.3";"000";"Gardens, plants and flowers"
3;"0933";"09.3.3";"001";"Includes:"
3;"0933";"09.3.3";"001.001";"natural or artificial flowers and foliage, plants, shrubs, bulbs, tubers, seeds, fertilizers, composts, garden peat, turf for lawns, specially treated soils for ornamental gardens, horticultural preparations, pots and pot holders"
3;"0933";"09.3.3";"002";"Also includes:"
3;"0933";"09.3.3";"002.001";"natural and artificial Christmas trees"
3;"0933";"09.3.3";"002.002";"delivery charges for flowers and plants"
3;"0933";"09.3.3";"003";"Excludes:"
3;"0933";"09.3.3";"003.001";"gardening gloves (s. 03.1.3)"
3;"0933";"09.3.3";"003.002";"gardening services (s. 04.4.4) or (s. 05.6.2)"
3;"0933";"09.3.3";"003.003";"gardening equipment (s. 05.5.1)"
3;"0933";"09.3.3";"003.004";"gardening tools (s. 05.5.2)"
3;"0933";"09.3.3";"003.005";"insecticides and pesticides for household use (s. 05.6.1)"
4;"09331";"09.3.3.1";"000";"Garden products"
4;"09331";"09.3.3.1";"001";"Includes:"
4;"09331";"09.3.3.1";"001.001";"soil, peat and fertilizers"
4;"09331";"09.3.3.1";"001.002";"pots and pot holders"
4;"09331";"09.3.3.1";"002";"Excludes:"
4;"09331";"09.3.3.1";"002.001";"motorized and non-motorized garden tools and equipment (s. 05.5.1.1, 05.5.2.1 and 05.5.2.2)"
4;"09332";"09.3.3.2";"000";"Plants and flowers"
4;"09332";"09.3.3.2";"001";"Includes:"
4;"09332";"09.3.3.2";"001.001";"indoor plants, including natural or artificial Christmas trees"
4;"09332";"09.3.3.2";"001.002";"outdoor plants"
4;"09332";"09.3.3.2";"001.003";"plant seeds and bulb"
4;"09332";"09.3.3.2";"001.004";"indoor flowers (natural or artificial in vase or not)"
4;"09332";"09.3.3.2";"001.005";"outdoor flowers"
4;"09332";"09.3.3.2";"001.006";"flower seeds and bulbs"
4;"09332";"09.3.3.2";"002";"Excludes:"
4;"09332";"09.3.3.2";"002.001";"soil, peat and fertilizers (s. 09.3.3.1)"
3;"0934";"09.3.4";"000";"Pets and related products"
3;"0934";"09.3.4";"001";"Includes:"
3;"0934";"09.3.4";"001.001";"pets, pet foods, veterinary and grooming products for pets, collars, leashes, kennels, birdcages, fish tanks, cat litter, etc."
3;"0934";"09.3.4";"002";"Excludes:"
3;"0934";"09.3.4";"002.001";"horses and ponies (s. 07.1.4) or (s. 09.2.1)"
3;"0934";"09.3.4";"002.002";"veterinary services (s. 09.3.5)"
4;"09341";"09.3.4.1";"000";"Purchase of pets"
4;"09341";"09.3.4.1";"001";"Includes:"
4;"09341";"09.3.4.1";"001.001";"purchase of pets"
4;"09342";"09.3.4.2";"000";"Products for pets"
4;"09342";"09.3.4.2";"001";"Includes:"
4;"09342";"09.3.4.2";"001.001";"pet foods, veterinary and grooming products for pets, collars, leashes, kennels, birdcages, fish tanks, cat litter, etc."
3;"0935";"09.3.5";"000";"Veterinary and other services for pets"
3;"0935";"09.3.5";"001";"Includes:"
3;"0935";"09.3.5";"001.001";"veterinary and other services for pets such as grooming, boarding, tattooing, micro-chip implanting and training."
3;"0935";"09.3.5";"002";"Excludes:"
3;"0935";"09.3.5";"002.001";"veterinary and other services (stabling, farriery, etc.) for horses and ponies purchased for recreational purposes (s. 09.2.3)"
3;"0935";"09.3.5";"002.002";"veterinary services for animals required to draw vehicles (s. 07.1.4.0)"
4;"09350";"09.3.5.0";"000";"Veterinary and other services for pets"
4;"09350";"09.3.5.0";"001";"Includes:"
4;"09350";"09.3.5.0";"001.001";"veterinary and other services for pets such as grooming, boarding, tattooing, micro-chip implanting and training"
4;"09350";"09.3.5.0";"002";"Excludes:"
4;"09350";"09.3.5.0";"002.001";"veterinary and other services (stabling, farriery, etc.) for horses and ponies purchased for recreational purposes (s. 09.2.3.0)"
4;"09350";"09.3.5.0";"002.002";"veterinary services for animals required to draw vehicles (s. 07.1.4.0)"
2;"094";"09.4";"000";"Recreational and cultural services"
3;"0941";"09.4.1";"000";"Recreational and sporting services"
3;"0941";"09.4.1";"001";"Includes:"
3;"0941";"09.4.1";"001.001";"services provided by:"
3;"0941";"09.4.1";"001.001.001";"sports stadiums, horse-racing courses, motor-racing circuits, velodromes, etc."
3;"0941";"09.4.1";"001.001.002";"skating rinks, swimming pools, golf courses, gymnasia, fitness centres, tennis courts, squash courts and bowling alleys"
3;"0941";"09.4.1";"001.001.003";"fairgrounds and amusement parks"
3;"0941";"09.4.1";"001.001.004";"roundabouts, see-saws and other playground facilities for children"
3;"0941";"09.4.1";"001.001.005";"pin-ball machines and other games for adults other than games of chance"
3;"0941";"09.4.1";"001.001.006";"ski slopes, ski lifts and the like"
3;"0941";"09.4.1";"001.001.007";"hire of equipment and accessories for sport and recreation, such as aeroplanes, boats, horses, skiing and camping equipment"
3;"0941";"09.4.1";"001.001.008";"out-of-school individual or group lessons in bridge, chess, aerobics, dancing, music, skating, skiing, swimming or other pastimes"
3;"0941";"09.4.1";"001.001.009";"services of mountain guides, tour guides, etc."
3;"0941";"09.4.1";"001.001.010";"navigational aid services for boating"
3;"0941";"09.4.1";"002";"Also includes:"
3;"0941";"09.4.1";"002.001";"hire of game-specific footwear (ski boots, football boots, golfing shoes and other such footwear fitted with ice-skates, rollers, spikes, studs, etc.)"
3;"0941";"09.4.1";"003";"Excludes:"
3;"0941";"09.4.1";"003.001";"cable-car and chairlift transport not at ski resorts or holiday centres (s. 07.3.6)"
4;"09411";"09.4.1.1";"000";"Recreational and sporting services - Attendance"
4;"09411";"09.4.1.1";"001";"Includes:"
4;"09411";"09.4.1.1";"001.001";"services provided by:"
4;"09411";"09.4.1.1";"001.001.001";"sports stadiums, horse-racing courses, motor-racing circuits, velodromes, etc. for the attendance of a sportive or recreational event"
4;"09411";"09.4.1.1";"001.001.002";"fairgrounds and amusement parks"
4;"09412";"09.4.1.2";"000";"Recreational and sporting services - Participation"
4;"09412";"09.4.1.2";"001";"Includes:"
4;"09412";"09.4.1.2";"001.001";"skating rinks, swimming pools, golf courses, gymnasia, fitness centres, tennis courts, squash courts and bowling alleys"
4;"09412";"09.4.1.2";"001.002";"roundabouts, see-saws and other playground facilities for children"
4;"09412";"09.4.1.2";"001.003";"pin-ball machines and other games for adults other than games of chance"
4;"09412";"09.4.1.2";"001.004";"ski slopes, ski lifts and the like"
4;"09412";"09.4.1.2";"001.005";"hire of equipment and accessories for sport and recreation, such as aeroplanes, boats, horses, skiing and camping equipment"
4;"09412";"09.4.1.2";"001.006";"out-of-school individual or group lessons in bridge, chess, aerobics, dancing, music, skating, skiing, swimming or other pastimes"
4;"09412";"09.4.1.2";"001.007";"services of mountain guides, tour guides, etc."
4;"09412";"09.4.1.2";"001.008";"navigational aid services for boating"
4;"09412";"09.4.1.2";"002";"Also includes:"
4;"09412";"09.4.1.2";"002.001";"hire of game-specific footwear (ski boots, football boots, golfing shoes and other such footwear fitted with ice-skates, rollers, spikes, studs, etc.)"
4;"09412";"09.4.1.2";"003";"Excludes:"
4;"09412";"09.4.1.2";"003.001";"cable-car and chairlift transport not at ski resorts or holiday centres (s. 07.3.6.1)"
3;"0942";"09.4.2";"000";"Cultural services"
3;"0942";"09.4.2";"001";"Includes:"
3;"0942";"09.4.2";"001.001";"services provided by:"
3;"0942";"09.4.2";"001.001.001";"cinemas, theatres, opera houses, concert halls, music halls, circuses, sound and light shows"
3;"0942";"09.4.2";"001.001.002";"museums, libraries, art galleries, exhibitions"
3;"0942";"09.4.2";"001.001.003";"historic monuments, national parks, zoological and botanical gardens, aquaria"
3;"0942";"09.4.2";"001.001.004";"hire of equipment and accessories for culture, such as television sets, video cassettes, etc."
3;"0942";"09.4.2";"001.001.005";"television and radio broadcasting, in particular licence fees for television equipment and subscriptions to television networks"
3;"0942";"09.4.2";"001.001.006";"services of photographers such as film developing, print processing, enlarging, portrait photography, wedding photography, etc."
3;"0942";"09.4.2";"002";"Also includes:"
3;"0942";"09.4.2";"002.001";"services of musicians, clowns, performers for private entertainments"
4;"09421";"09.4.2.1";"000";"Cinemas, theatres, concerts"
4;"09421";"09.4.2.1";"001";"Includes:"
4;"09421";"09.4.2.1";"001.001";"cinemas"
4;"09421";"09.4.2.1";"001.002";"theatres, opera houses"
4;"09421";"09.4.2.1";"001.003";"concert and music halls"
4;"09421";"09.4.2.1";"001.004";"circuses, sound and light shows and other"
4;"09421";"09.4.2.1";"002";"Also includes:"
4;"09421";"09.4.2.1";"002.001";"services of musicians, clowns, performers for private entertainments"
4;"09422";"09.4.2.2";"000";"Museums, libraries, zoological gardens"
4;"09422";"09.4.2.2";"001";"Includes:"
4;"09422";"09.4.2.2";"001.001";"museums, art galleries, exhibitions, including historical monuments"
4;"09422";"09.4.2.2";"001.002";"libraries"
4;"09422";"09.4.2.2";"001.003";"national parks, zoological and botanical gardens"
4;"09423";"09.4.2.3";"000";"Television and radio licence fees, subscriptions"
4;"09423";"09.4.2.3";"001";"Includes:"
4;"09423";"09.4.2.3";"001.001";"television and radio broadcasting fee"
4;"09423";"09.4.2.3";"001.002";"subscription to cable TV and Pay-TV"
4;"09423";"09.4.2.3";"002";"Also includes:"
4;"09423";"09.4.2.3";"002.001";"television on demand"
4;"09423";"09.4.2.3";"003";"Excludes:"
4;"09423";"09.4.2.3";"003.001";"hire of television and radio broadcasting equipment (s. 09.4.2.4)"
4;"09424";"09.4.2.4";"000";"Hire of equipment and accessories for culture"
4;"09424";"09.4.2.4";"001";"Includes:"
4;"09424";"09.4.2.4";"001.001";"hire of DVDs, video cassettes, CDs, Blu-ray"
4;"09424";"09.4.2.4";"001.002";"hire of equipment and accessories for culture, such as television sets"
4;"09425";"09.4.2.5";"000";"Photographic services"
4;"09425";"09.4.2.5";"001";"Includes:"
4;"09425";"09.4.2.5";"001.001";"services of photographers such as film developing, print processing, enlarging, portrait photography, wedding photography, etc."
4;"09425";"09.4.2.5";"002";"Also includes:"
4;"09425";"09.4.2.5";"002.001";"services provided by non-specialised shops (e.g. supermarkets, consumer electronic stores etc.) and purchase by Internet"
4;"09429";"09.4.2.9";"000";"Other cultural services"
4;"09429";"09.4.2.9";"001";"Includes:"
4;"09429";"09.4.2.9";"001.001";"rental and leasing services of musical instruments"
3;"0943";"09.4.3";"000";"Games of chance"
3;"0943";"09.4.3";"001";"Includes:"
3;"0943";"09.4.3";"001.001";"service charges for lotteries, bookmakers, totalizators, casinos and other gambling establishments, gaming machines, bingo halls, scratch cards, sweepstakes, etc. (Service charge is defined as the difference between the amounts paid for lottery tickets or placed in bets and the amounts paid out to winners.)"
4;"09430";"09.4.3.0";"000";"Games of chance"
4;"09430";"09.4.3.0";"001";"Includes:"
4;"09430";"09.4.3.0";"001.001";"service charges for lotteries, bookmakers, totalizators, casinos and other gambling establishments, gaming machines, bingo halls, scratch cards, sweepstakes, etc. (Service charge is defined as the difference between the amounts paid for lottery tickets or placed in bets and the amounts paid out to winners.)"
2;"095";"09.5";"000";"Newspapers, books and stationery"
3;"0951";"09.5.1";"000";"Books"
3;"0951";"09.5.1";"001";"Includes:"
3;"0951";"09.5.1";"001.001";"books, including atlases, dictionaries, encyclopaedias, textbooks, guidebooks and musical scores"
3;"0951";"09.5.1";"002";"Also includes:"
3;"0951";"09.5.1";"002.001";"scrapbooks and albums for children"
3;"0951";"09.5.1";"002.002";"bookbinding"
3;"0951";"09.5.1";"003";"Excludes:"
3;"0951";"09.5.1";"003.001";"pre-recorded tapes and CDs of novels, plays, poetry, etc. (s. 09.1.4)"
3;"0951";"09.5.1";"003.002";"pre-recorded diskettes and CD-ROMs containing books, dictionaries, encyclopaedias, foreign language trainers, etc. in the form of software (s. 09.1.4)"
3;"0951";"09.5.1";"003.003";"stamp albums (s. 09.3.1)"
4;"09511";"09.5.1.1";"000";"Fiction books"
4;"09511";"09.5.1.1";"001";"Includes:"
4;"09511";"09.5.1.1";"001.001";"children's books"
4;"09511";"09.5.1.1";"002";"Also includes:"
4;"09511";"09.5.1.1";"002.001";"scrapbooks and albums for children"
4;"09511";"09.5.1.1";"003";"Excludes:"
4;"09511";"09.5.1.1";"003.001";"fiction E-book downloads (s. 09.5.1.4)"
4;"09512";"09.5.1.2";"000";"Educational text books"
4;"09512";"09.5.1.2";"001";"Includes:"
4;"09512";"09.5.1.2";"001.001";"educational textbooks"
4;"09513";"09.5.1.3";"000";"Other non-fiction books"
4;"09513";"09.5.1.3";"001";"Includes:"
4;"09513";"09.5.1.3";"001.001";"dictionaries"
4;"09513";"09.5.1.3";"001.002";"art books"
4;"09513";"09.5.1.3";"001.003";"travel guides"
4;"09513";"09.5.1.3";"001.004";"reference books"
4;"09513";"09.5.1.3";"002";"Excludes:"
4;"09513";"09.5.1.3";"002.001";"binding services and Non-fiction E-book downloads (s. 09.5.1.4)"
4;"09514";"09.5.1.4";"000";"Binding services and E-book downloads"
4;"09514";"09.5.1.4";"001";"Includes:"
4;"09514";"09.5.1.4";"001.001";"binding services"
4;"09514";"09.5.1.4";"001.002";"fiction and non-fiction E-book downloads"
3;"0952";"09.5.2";"000";"Newspapers and periodicals"
3;"0952";"09.5.2";"001";"Includes:"
3;"0952";"09.5.2";"001.001";"newspapers, magazines and other periodicals."
4;"09521";"09.5.2.1";"000";"Newspapers"
4;"09521";"09.5.2.1";"001";"Includes:"
4;"09521";"09.5.2.1";"001.001";"newspaper bought in kiosks"
4;"09521";"09.5.2.1";"001.002";"subscription for newspapers (home delivery)"
4;"09521";"09.5.2.1";"001.003";"Internet subscription for newspapers"
4;"09522";"09.5.2.2";"000";"Magazines and periodicals"
4;"09522";"09.5.2.2";"001";"Includes:"
4;"09522";"09.5.2.2";"001.001";"lifestyle magazines"
4;"09522";"09.5.2.2";"001.002";"children magazines"
4;"09522";"09.5.2.2";"001.003";"hobbies, leisure magazines"
4;"09522";"09.5.2.2";"001.004";"business, political magazines"
4;"09522";"09.5.2.2";"001.005";"TV magazines"
4;"09522";"09.5.2.2";"001.006";"subscription for magazines (home delivery)"
4;"09522";"09.5.2.2";"001.007";"Internet subscription for magazines"
3;"0953";"09.5.3";"000";"Miscellaneous printed matter"
3;"0953";"09.5.3";"001";"Includes:"
3;"0953";"09.5.3";"001.001";"catalogues and advertising material"
3;"0953";"09.5.3";"001.002";"posters, plain or picture postcards, calendars"
3;"0953";"09.5.3";"001.003";"greeting cards and visiting cards, announcement and message cards"
3;"0953";"09.5.3";"001.004";"maps and globes"
3;"0953";"09.5.3";"002";"Excludes:"
3;"0953";"09.5.3";"002.001";"pre-franked postcards and aerogrammes (s. 08.1.0)"
3;"0953";"09.5.3";"002.002";"stamp albums (s. 09.3.1)"
4;"09530";"09.5.3.0";"000";"Miscellaneous printed matter"
4;"09530";"09.5.3.0";"001";"Includes:"
4;"09530";"09.5.3.0";"001.001";"catalogues and advertising material"
4;"09530";"09.5.3.0";"001.002";"posters, plain or picture postcards, calendars"
4;"09530";"09.5.3.0";"001.003";"greeting cards and visiting cards, announcement and message cards"
4;"09530";"09.5.3.0";"001.004";"maps and globes"
4;"09530";"09.5.3.0";"002";"Excludes:"
4;"09530";"09.5.3.0";"002.001";"pre-franked postcards and aerogrammes (s. 08.1.0.1)"
4;"09530";"09.5.3.0";"002.002";"stamp albums (s. 09.3.1.1)"
3;"0954";"09.5.4";"000";"Stationery and drawing materials"
3;"0954";"09.5.4";"001";"Includes:"
3;"0954";"09.5.4";"001.001";"writing pads, envelopes, account books, notebooks, diaries, etc."
3;"0954";"09.5.4";"001.002";"pens, pencils, fountain pens, ballpoint pens, felt-tip pens, inks, erasers, pencil sharpeners, etc."
3;"0954";"09.5.4";"001.003";"stencils, carbon paper, typewriter ribbons, inking pads, correcting fluids, etc."
3;"0954";"09.5.4";"001.004";"paper punches, paper cutters, paper scissors, office glues and adhesives, staplers and staples, paper clips, drawing pins, etc."
3;"0954";"09.5.4";"001.005";"drawing and painting materials such as canvas, paper, card, paints, crayons, pastels and brushes"
3;"0954";"09.5.4";"002";"Also includes:"
3;"0954";"09.5.4";"002.001";"toner and ink cartridges"
3;"0954";"09.5.4";"002.002";"educational materials such as exercise books, slide rules, geometry instruments, slates, chalks and pencil boxes"
3;"0954";"09.5.4";"003";"Excludes:"
3;"0954";"09.5.4";"003.001";"pocket calculators (s. 09.1.3)"
3;"0954";"09.5.4";"003.002";"pre-franked postcards (s. 08.1.0)"
3;"0954";"09.5.4";"003.003";"stamp albums (s. 09.3.1)"
4;"09541";"09.5.4.1";"000";"Paper products"
4;"09541";"09.5.4.1";"001";"Includes:"
4;"09541";"09.5.4.1";"001.001";"writing pads, envelopes, account books, notebooks, diaries, etc."
4;"09541";"09.5.4.1";"001.002";"drawing paper"
4;"09541";"09.5.4.1";"001.003";"educational materials such as exercise books"
4;"09549";"09.5.4.9";"000";"Other stationery and drawing materials"
4;"09549";"09.5.4.9";"001";"Includes:"
4;"09549";"09.5.4.9";"001.001";"pens, pencils, fountain pens, ballpoint pens, felt-tip pens, inks, erasers, pencil sharpeners, etc."
4;"09549";"09.5.4.9";"001.002";"stencils, carbon paper, typewriter ribbons, inking pads, correcting fluids, etc."
4;"09549";"09.5.4.9";"001.003";"paper punches, paper cutters, paper scissors, office glues and adhesives, staplers and staples, paper clips, drawing pins, etc."
4;"09549";"09.5.4.9";"001.004";"drawing and painting materials such as canvas, card, paints, crayons, pastels and brushes"
4;"09549";"09.5.4.9";"002";"Also includes:"
4;"09549";"09.5.4.9";"002.001";"toner and ink cartridges"
4;"09549";"09.5.4.9";"002.002";"slide rules, geometry instruments, slates, chalks and pencil boxes"
4;"09549";"09.5.4.9";"003";"Excludes:"
4;"09549";"09.5.4.9";"003.001";"pocket calculators (s. 09.1.3.4)"
2;"096";"09.6";"000";"Package holidays"
3;"0960";"09.6.0";"000";"Package holidays"
3;"0960";"09.6.0";"001";"Includes:"
3;"0960";"09.6.0";"001.001";"all inclusive holidays or tours which provide for travel, food, accommodation, guides, etc."
3;"0960";"09.6.0";"002";"Also includes:"
3;"0960";"09.6.0";"002.001";"half-day and one-day excursion tours"
3;"0960";"09.6.0";"002.002";"pilgrimages"
4;"09601";"09.6.0.1";"000";"Package domestic holidays"
4;"09601";"09.6.0.1";"001";"Includes:"
4;"09601";"09.6.0.1";"001.001";"holidays taking place on the economic territory where the holidaymaker resides"
4;"09602";"09.6.0.2";"000";"Package international holidays"
4;"09602";"09.6.0.2";"001";"Includes:"
4;"09602";"09.6.0.2";"001.001";"holidays taking place in other countries other than the country where the holidaymaker resides"
1;"10";"10.";"000";"EDUCATION"
1;"10";"10.";"001";"This division covers educational services only. It does not include expenditures on educational materials, such as books (s. 09.5.1) and stationery (s. 09.5.4), or education support services, such as health-care services (s. 06), transport services (s. 07.3), catering services (s. 11.1.2) and accommodation services (s. 11.2.0). It includes education by radio or television broadcasting. The breakdown of educational services is based upon the level categories of the 1997 International Standard Classification of Education (ISCED-97) of the United Nations Educational, Scientific and Cultural Organization (UNESCO)."
2;"101";"10.1";"000";"Pre-primary and primary education"
3;"1010";"10.1.0";"000";"Pre-primary and primary education"
3;"1010";"10.1.0";"001";"Includes:"
3;"1010";"10.1.0";"001.001";"levels 0 and 1 of ISCED-97: pre-primary and primary education"
3;"1010";"10.1.0";"002";"Also includes:"
3;"1010";"10.1.0";"002.001";"literacy programmes for students too old for primary school"
4;"10101";"10.1.0.1";"000";"Pre-primary education"
4;"10101";"10.1.0.1";"001";"Includes:"
4;"10101";"10.1.0.1";"001.001";"ISCED-97 level 0: Pre-primary education is defined as the initial stage of organised instruction, designed primarily to introduce very young children to a school type environment; should be centre or school-based, be designed to meet the educational and developmental needs of children at least 3 years old and not older than 6. This education may also be provided in hospitals or in special schools or training centres."
4;"10102";"10.1.0.2";"000";"Primary education"
4;"10102";"10.1.0.2";"001";"Includes:"
4;"10102";"10.1.0.2";"001.001";"ISCED-97 level 1: Primary education usually begins at age 5, 6 or 7 and generally lasts for 4 to 6 years. Programmes are normally designed to give students a sound basic education in reading, writing and mathematics along with an elementary understanding of other subjects. Organised instruction for children with special needs should also be included. Literacy or basic skills programmes within or outside the school system which are similar in content to programme in primary education."
2;"102";"10.2";"000";"Secondary education"
3;"1020";"10.2.0";"000";"Secondary education"
3;"1020";"10.2.0";"001";"Includes:"
3;"1020";"10.2.0";"001.001";"levels 2 and 3 of ISCED-97: lower-secondary and upper-secondary education"
3;"1020";"10.2.0";"002";"Also includes:"
3;"1020";"10.2.0";"002.001";"out-of-school secondary education for adults and young people"
4;"10200";"10.2.0.0";"000";"Secondary education"
4;"10200";"10.2.0.0";"001";"Includes:"
4;"10200";"10.2.0.0";"001.001";"ISCED-97 levels 2 and 3: lower-secondary and upper-secondary education."
4;"10200";"10.2.0.0";"002";"Also includes:"
4;"10200";"10.2.0.0";"002.001";"out-of-school secondary education for adults and young people"
2;"103";"10.3";"000";"Post-secondary non-tertiary education"
3;"1030";"10.3.0";"000";"Post-secondary non-tertiary education"
3;"1030";"10.3.0";"001";"Includes:"
3;"1030";"10.3.0";"001.001";"ISCED level 4: It was introduced to cover programmes that straddle the boundary between upper secondary and post-secondary education. Programmes on this level typically have a full-time equivalent duration between 6 months and 2 years. The typical entry requirement is successful completion of ISCED 3. Programmes designed to provide direct access to ISCED 5A. Type 5A: programmes that are theoretically based and/or preparatory to research (history, philosophy, mathematics, etc.) or give access to professions with high skill requirements, such as medicine, dentistry, and architecture. Programmes designed to provide direct access to ISCED 5B. Type 5B: programmes that are practically oriented/occupationally specific and are mainly designed for participants to acquire the practical skills and know how needed for employment in a particular occupation or trade, the successful completion of which usually culminates in a qualification relevant for the labour market. ISCED 5b does not give access to ISCED 6. Programmes primarily designed for direct access to the labour market, although they also provide access to other ISCED 4 programmes."
4;"10300";"10.3.0.0";"000";"Post-secondary non-tertiary education"
4;"10300";"10.3.0.0";"001";"Includes:"
4;"10300";"10.3.0.0";"001.001";"ISCED-97 level 4: It was introduced to cover programmes that straddle the boundary between upper secondary and post-secondary education. Programmes on this level typically have a full-time equivalent duration between 6 months and 2 years. The typical entry requirement is successful completion of ISCED-97 level 3. Programmes designed to provide direct access to ISCED-97 level 5A. Type 5A: programmes that are theoretically based and/or preparatory to research (history, philosophy, mathematics, etc.) or give access to professions with high skill requirements, such as medicine, dentistry, and architecture. Programmes designed to provide direct access to ISCED-97 level 5B. Type 5B: programmes that are practically oriented/occupationally specific and are mainly designed for participants to acquire the practical skills and know how needed for employment in a particular occupation or trade, the successful completion of which usually culminates in a qualification relevant for the labour market. ISCED-97 level 5b does not give access to ISCED-97 level 6. Programmes primarily designed for direct access to the labour market, although they also provide access to other ISCED-97 level 4 programmes""."
2;"104";"10.4";"000";"Tertiary education"
3;"1040";"10.4.0";"000";"Tertiary education"
3;"1040";"10.4.0";"001";"Includes:"
3;"1040";"10.4.0";"001.001";"levels 5 and 6 of ISCED-97: first stage and second stage of tertiary education."
4;"10400";"10.4.0.0";"000";"Tertiary education"
4;"10400";"10.4.0.0";"001";"Includes:"
4;"10400";"10.4.0.0";"001.001";"ISCED-97 levels 5 and 6: first stage and second stage of tertiary education."
2;"105";"10.5";"000";"Education not definable by level"
3;"1050";"10.5.0";"000";"Education not definable by level"
3;"1050";"10.5.0";"001";"Includes:"
3;"1050";"10.5.0";"001.001";"educational programmes, generally for adults, which do not require any special prior instruction, in particular vocational training or cultural development."
4;"10500";"10.5.0.0";"000";"Education not definable by level"
4;"10500";"10.5.0.0";"001";"Includes:"
4;"10500";"10.5.0.0";"001.001";"educational programmes, generally for adults, which do not require any special prior instruction, in particular vocational training or cultural development."
1;"11";"11.";"000";"RESTAURANTS AND HOTELS"
2;"111";"11.1";"000";"Catering services"
3;"1111";"11.1.1";"000";"Restaurants, cafés and the like"
3;"1111";"11.1.1";"001";"Includes:"
3;"1111";"11.1.1";"001.001";"catering services (meals, snacks, drinks and refreshments) provided by restaurants, cafés, buffets, bars, tearooms, etc."
3;"1111";"11.1.1";"001.002";"Includes: those provided:"
3;"1111";"11.1.1";"001.002.001";"in places providing recreational, cultural, sporting or entertainment services: theatres, cinemas, sports stadiums, swimming pools, sports complexes, museums, art galleries, nightclubs, dancing establishments, etc."
3;"1111";"11.1.1";"001.002.002";"on public transport (coaches, trains, boats, aeroplanes, etc.) when priced separately"
3;"1111";"11.1.1";"001.003";"the sale of food products and beverages for immediate consumption by kiosks, street vendors and the like, including food products and beverages dispensed ready for consumption by automatic vending machines"
3;"1111";"11.1.1";"001.004";"the sale of cooked dishes by restaurants for consumption off their premises"
3;"1111";"11.1.1";"001.005";"the sale of cooked dishes by catering contractors whether collected by the customer or delivered to the customer's home"
3;"1111";"11.1.1";"002";"Also includes:"
3;"1111";"11.1.1";"002.001";"tips"
3;"1111";"11.1.1";"003";"Excludes:"
3;"1111";"11.1.1";"003.001";"tobacco purchases (s. 02.2.0)"
3;"1111";"11.1.1";"003.002";"telephone calls (s. 08.3.0)"
4;"11111";"11.1.1.1";"000";"Restaurants, cafés and dancing establishments"
4;"11111";"11.1.1.1";"001";"Includes:"
4;"11111";"11.1.1.1";"001.001";"places that serve main meals"
4;"11111";"11.1.1.1";"001.002";"places mainly serving drinks: cafés, buffets, bars, tearooms, etc."
4;"11111";"11.1.1.1";"001.003";"places providing recreational, cultural, sporting or entertainment services: theatres, cinemas, sports stadiums, swimming pools, sports complexes, museums, art galleries, nightclubs, dancing establishments, etc."
4;"11112";"11.1.1.2";"000";"Fast food and take away food services"
4;"11112";"11.1.1.2";"001";"Includes:"
4;"11112";"11.1.1.2";"001.001";"places serving snacks and fast food"
4;"11112";"11.1.1.2";"001.002";"on public transport (coaches, trains, boats, aeroplanes, etc.) when priced separately"
4;"11112";"11.1.1.2";"002";"Also includes:"
4;"11112";"11.1.1.2";"002.001";"the sale of food products and beverages for immediate consumption by kiosks, food stalls, street vendors and the like, including food products and beverages dispensed ready for consumption by automatic vending machines"
4;"11112";"11.1.1.2";"002.002";"the sale of cooked dishes by restaurants for consumption off their premises"
4;"11112";"11.1.1.2";"002.003";"the sale of cooked dishes by catering contractors whether collected by the customer or delivered to the customer's home"
3;"1112";"11.1.2";"000";"Canteens"
3;"1112";"11.1.2";"001";"Includes:"
3;"1112";"11.1.2";"001.001";"catering services of works canteens, office canteens and canteens in schools, universities and other educational establishments"
3;"1112";"11.1.2";"002";"Also includes:"
3;"1112";"11.1.2";"002.001";"university refectories, military messes and wardrooms"
3;"1112";"11.1.2";"003";"Excludes:"
3;"1112";"11.1.2";"003.001";"food and drink provided to hospital in-patients (s. 06.3.0)"
4;"11120";"11.1.2.0";"000";"Canteens"
4;"11120";"11.1.2.0";"001";"Includes:"
4;"11120";"11.1.2.0";"001.001";"catering services of works canteens, office canteens and canteens in schools, universities and other educational establishments"
4;"11120";"11.1.2.0";"002";"Also includes:"
4;"11120";"11.1.2.0";"002.001";"university refectories, military messes and wardrooms"
4;"11120";"11.1.2.0";"003";"Excludes:"
4;"11120";"11.1.2.0";"003.001";"food and drink provided to hospital in-patients (s. 06.3.0.0)"
2;"112";"11.2";"000";"Accommodation services"
2;"112";"11.2";"001";"Includes:"
2;"112";"11.2";"001.001";"accommodation services of:"
2;"112";"11.2";"001.001.001";"hotels, boarding houses, motels, inns and establishments offering ""bed and breakfast"""
2;"112";"11.2";"001.001.002";"holiday villages and holiday centres, camping and caravan sites, youth hostels and mountain chalets"
2;"112";"11.2";"001.001.003";"boarding schools, universities and other educational establishments"
2;"112";"11.2";"001.001.004";"public transport (trains, boats, etc.) when priced separately"
2;"112";"11.2";"001.001.005";"hostels for young workers or immigrants"
2;"112";"11.2";"002";"Also includes:"
2;"112";"11.2";"002.001";"tips"
2;"112";"11.2";"002.002";"porters"
2;"112";"11.2";"003";"Excludes:"
